date_index,day_of_week,day_of_year,is_weekend,is_holiday,product,category,unit_cost,price,discount_rate,effective_price,competitor_price,price_gap_pct,marketing_spend,visibility_index,units_sold,revenue,profit,margin_pct
160,6,160,1,0,EtaDesk,Furniture,80,152.6,0.085,139.63,164.01,-14.87,13.1,0.698,3,418.89,178.89,42.71
160,6,160,1,0,ThetaMat,Accessories,15,35.12,0.02,34.42,38.05,-9.55,70.8,0.964,64,2202.73,1242.73,56.42
161,0,161,0,0,AlphaWatch,Wearables,40,84.3,0.156,71.15,86.33,-17.58,30.19,0.507,4,284.6,124.6,43.78
161,0,161,0,0,BetaBuds,Audio,25,67.88,0.012,67.07,63.71,5.27,39.17,0.906,8,536.52,336.52,62.72
161,0,161,0,0,GammaBand,Wearables,18,37.86,0.17,31.42,46.68,-32.68,31.23,0.751,71,2231.09,953.09,42.72
161,0,161,0,0,DeltaDock,Accessories,30,77.94,0.077,71.94,78.19,-8.0,22.16,0.531,2,143.88,83.88,58.3
161,0,161,0,0,EpsilonCam,Imaging,55,94.25,0.048,89.73,110.94,-19.12,13.45,0.709,5,448.63,173.63,38.7
161,0,161,0,0,ZetaHub,Accessories,22,44.05,0.009,43.65,46.21,-5.53,42.35,0.609,18,785.76,389.76,49.6
161,0,161,0,0,EtaDesk,Furniture,80,190.46,0.181,155.99,203.59,-23.38,61.94,0.84,5,779.93,379.93,48.71
161,0,161,0,0,ThetaMat,Accessories,15,28.97,0.064,27.12,21.55,25.83,109.42,1.5,90,2440.43,1090.43,44.68
162,1,162,0,0,AlphaWatch,Wearables,40,81.49,0.085,74.56,90.67,-17.76,11.67,0.794,4,298.25,138.25,46.35
162,1,162,0,0,BetaBuds,Audio,25,64.3,0.015,63.34,62.92,0.66,22.11,0.538,3,190.01,115.01,60.53
162,1,162,0,0,GammaBand,Wearables,18,46.34,0.098,41.8,49.83,-16.12,32.47,0.612,14,585.18,333.18,56.94
162,1,162,0,0,DeltaDock,Accessories,30,57.21,0.145,48.91,63.29,-22.71,71.15,1.129,6,293.49,113.49,38.67
162,1,162,0,0,EpsilonCam,Imaging,55,139.64,0.018,137.13,119.81,14.45,35.86,0.85,4,548.51,328.51,59.89
162,1,162,0,0,ZetaHub,Accessories,22,42.52,0.07,39.54,40.38,-2.07,2.57,0.59,5,197.72,87.72,44.37
162,1,162,0,0,EtaDesk,Furniture,80,188.49,0.015,185.66,224.94,-17.46,10.8,0.591,2,371.33,211.33,56.91
162,1,162,0,0,ThetaMat,Accessories,15,31.02,0.015,30.55,39.23,-22.11,28.41,0.587,24,733.31,373.31,50.91
163,2,163,0,0,AlphaWatch,Wearables,40,74.69,0.053,70.73,92.62,-23.63,20.22,0.522,5,353.66,153.66,43.45
163,2,163,0,0,BetaBuds,Audio,25,50.11,0.014,49.41,56.9,-13.17,24.25,0.888,9,444.68,219.68,49.4
163,2,163,0,0,GammaBand,Wearables,18,36.79,0.123,32.26,40.11,-19.56,14.47,0.836,41,1322.86,584.86,44.21
163,2,163,0,0,DeltaDock,Accessories,30,77.34,0.027,75.25,77.03,-2.31,5.22,0.541,1,75.25,45.25,60.13
163,2,163,0,0,EpsilonCam,Imaging,55,122.21,0.135,105.71,141.11,-25.09,21.38,0.803,4,422.85,202.85,47.97
163,2,163,0,0,ZetaHub,Accessories,22,57.21,0.197,45.94,50.97,-9.87,21.09,0.736,23,1056.61,550.61,52.11
163,2,163,0,0,EtaDesk,Furniture,80,148.48,0.027,144.47,163.53,-11.65,31.76,1.057,5,722.36,322.36,44.63
163,2,163,0,0,ThetaMat,Accessories,15,40.48,0.036,39.02,42.06,-7.22,99.23,1.366,48,1873.09,1153.09,61.56
164,3,164,0,0,AlphaWatch,Wearables,40,81.58,0.04,78.32,77.18,1.47,6.02,0.5,3,234.95,114.95,48.93
164,3,164,0,0,BetaBuds,Audio,25,72.94,0.103,65.43,72.74,-10.05,39.65,0.582,14,915.98,565.98,61.79
164,3,164,0,0,GammaBand,Wearables,18,41.39,0.131,35.97,36.46,-1.35,12.85,0.68,30,1079.04,539.04,49.96
164,3,164,0,0,DeltaDock,Accessories,30,82.93,0.025,80.86,76.02,6.36,11.82,0.69,1,80.86,50.86,62.9
164,3,164,0,0,EpsilonCam,Imaging,55,105.41,0.077,97.29,97.38,-0.09,29.64,0.79,4,389.17,169.17,43.47
164,3,164,0,0,ZetaHub,Accessories,22,56.52,0.033,54.65,54.55,0.19,79.98,1.112,18,983.79,587.79,59.75
164,3,164,0,0,EtaDesk,Furniture,80,183.63,0.034,177.39,196.56,-9.75,11.42,0.584,2,354.77,194.77,54.9
164,3,164,0,0,ThetaMat,Accessories,15,39.39,0.064,36.87,35.32,4.39,40.34,0.668,20,737.38,437.38,59.32
165,4,165,0,0,AlphaWatch,Wearables,40,102.04,0.09,92.86,120.42,-22.89,7.94,0.606,4,371.43,211.43,56.92
165,4,165,0,0,BetaBuds,Audio,25,64.63,0.111,57.46,73.86,-22.21,25.89,0.935,16,919.3,519.3,56.49
165,4,165,0,0,GammaBand,Wearables,18,42.32,0.128,36.9,43.84,-15.82,71.93,1.114,49,1808.25,926.25,51.22
165,4,165,0,0,DeltaDock,Accessories,30,79.48,0.012,78.53,84.22,-6.76,34.36,0.578,2,157.05,97.05,61.8
165,4,165,0,0,EpsilonCam,Imaging,55,149.76,0.01,148.26,140.78,5.31,7.28,0.58,2,296.52,186.52,62.9
165,4,165,0,0,ZetaHub,Accessories,22,53.2,0.054,50.33,54.49,-7.64,16.17,0.673,3,150.98,84.98,56.29
165,4,165,0,0,EtaDesk,Furniture,80,183.95,0.041,176.41,182.51,-3.34,93.35,1.32,6,1058.45,578.45,54.65
165,4,165,0,0,ThetaMat,Accessories,15,28.64,0.079,26.38,31.59,-16.5,52.83,0.997,89,2347.59,1012.59,43.13
166,5,166,1,0,AlphaWatch,Wearables,40,97.91,0.049,93.11,117.9,-21.02,0.47,0.5,1,93.11,53.11,57.04
166,5,166,1,0,BetaBuds,Audio,25,47.21,0.152,40.03,39.64,0.99,33.64,0.784,26,1040.89,390.89,37.55
166,5,166,1,0,GammaBand,Wearables,18,35.87,0.079,33.04,37.3,-11.43,73.47,1.124,99,3270.59,1488.59,45.51
166,5,166,1,0,DeltaDock,Accessories,30,66.4,0.094,60.16,65.65,-8.36,46.55,0.898,3,180.48,90.48,50.13
166,5,166,1,0,EpsilonCam,Imaging,55,128.94,0.098,116.3,143.38,-18.88,41.77,0.745,11,1279.34,674.34,52.71
166,5,166,1,0,ZetaHub,Accessories,22,42.32,0.08,38.93,40.15,-3.03,26.65,0.598,26,1012.29,440.29,43.49
166,5,166,1,0,EtaDesk,Furniture,80,188.41,0.088,171.83,178.57,-3.77,28.12,0.531,3,515.49,275.49,53.44
166,5,166,1,0,ThetaMat,Accessories,15,33.15,0.089,30.2,30.62,-1.37,86.6,1.195,33,996.59,501.59,50.33
167,6,167,1,0,AlphaWatch,Wearables,40,83.01,0.092,75.37,99.92,-24.57,6.75,0.709,4,301.49,141.49,46.93
167,6,167,1,0,BetaBuds,Audio,25,45.09,0.012,44.55,46.36,-3.91,6.8,0.705,16,712.78,312.78,43.88
167,6,167,1,0,GammaBand,Wearables,18,33.21,0.072,30.82,28.39,8.56,4.87,0.527,21,647.2,269.2,41.59
167,6,167,1,0,DeltaDock,Accessories,30,83.51,0.061,78.42,83.47,-6.06,83.74,1.125,6,470.5,290.5,61.74
167,6,167,1,0,EpsilonCam,Imaging,55,138.88,0.147,118.46,146.36,-19.06,24.37,0.576,4,473.86,253.86,53.57
167,6,167,1,0,ZetaHub,Accessories,22,43.18,0.095,39.08,51.21,-23.69,59.5,0.887,56,2188.36,956.36,43.7
167,6,167,1,0,EtaDesk,Furniture,80,219.28,0.019,215.11,199.42,7.87,3.71,0.5,1,215.11,135.11,62.81
167,6,167,1,0,ThetaMat,Accessories,15,39.7,0.041,38.07,42.79,-11.03,85.24,1.357,56,2132.05,1292.05,60.6
168,0,168,0,0,AlphaWatch,Wearables,40,104.47,0.044,99.87,110.03,-9.23,104.06,1.27,7,699.11,419.11,59.95
168,0,168,0,0,BetaBuds,Audio,25,54.61,0.072,50.68,44.86,12.97,57.68,1.137,9,456.1,231.1,50.67
168,0,168,0,0,GammaBand,Wearables,18,46.7,0.143,40.02,48.47,-17.43,22.22,1.078,38,1520.83,836.83,55.02
168,0,168,0,0,DeltaDock,Accessories,30,70.12,0.083,64.3,60.42,6.42,6.84,0.58,1,64.3,34.3,53.34
168,0,168,0,0,EpsilonCam,Imaging,55,104.6,0.054,98.95,99.23,-0.28,1.0,0.555,2,197.9,87.9,44.42
168,0,168,0,0,ZetaHub,Accessories,22,48.18,0.049,45.82,45.64,0.39,25.34,0.862,18,824.75,428.75,51.99
168,0,168,0,0,EtaDesk,Furniture,80,200.8,0.028,195.18,178.37,9.42,45.47,1.01,4,780.71,460.71,59.01
168,0,168,0,0,ThetaMat,Accessories,15,40.72,0.065,38.07,36.42,4.54,12.19,0.715,16,609.17,369.17,60.6
169,1,169,0,0,AlphaWatch,Wearables,40,111.47,0.125,97.54,124.85,-21.88,29.88,0.856,5,487.68,287.68,58.99
169,1,169,0,0,BetaBuds,Audio,25,57.65,0.04,55.34,55.01,0.61,5.58,0.5,3,166.03,91.03,54.83
169,1,169,0,0,GammaBand,Wearables,18,44.48,0.151,37.76,51.45,-26.6,8.37,0.5,27,1019.62,533.62,52.33
169,1,169,0,0,DeltaDock,Accessories,30,82.38,0.045,78.67,86.68,-9.24,13.92,0.732,2,157.35,97.35,61.87
169,1,169,0,0,EpsilonCam,Imaging,55,151.47,0.196,121.78,147.04,-17.18,23.86,0.876,5,608.91,333.91,54.84
169,1,169,0,0,ZetaHub,Accessories,22,41.73,0.11,37.14,44.48,-16.5,53.6,0.954,35,1299.89,529.89,40.76
169,1,169,0,0,EtaDesk,Furniture,80,173.3,0.059,163.08,189.23,-13.82,13.04,0.5,2,326.15,166.15,50.94
169,1,169,0,0,ThetaMat,Accessories,15,40.86,0.015,40.25,42.21,-4.65,14.41,0.628,11,442.72,277.72,62.73
170,2,170,0,0,AlphaWatch,Wearables,40,103.14,0.097,93.14,87.55,6.38,35.59,0.651,6,558.81,318.81,57.05
170,2,170,0,0,BetaBuds,Audio,25,58.77,0.081,54.01,72.14,-25.13,4.4,0.742,5,270.05,145.05,53.71
170,2,170,0,0,GammaBand,Wearables,18,46.62,0.044,44.57,52.67,-15.38,7.29,0.768,10,445.69,265.69,59.61
170,2,170,0,0,DeltaDock,Accessories,30,66.73,0.014,65.8,57.36,14.71,45.45,0.933,2,131.59,71.59,54.4
170,2,170,0,0,EpsilonCam,Imaging,55,103.87,0.048,98.88,104.8,-5.64,41.78,0.973,4,395.54,175.54,44.38
170,2,170,0,0,ZetaHub,Accessories,22,50.98,0.016,50.16,52.59,-4.61,13.5,0.532,10,501.64,281.64,56.14
170,2,170,0,0,EtaDesk,Furniture,80,166.37,0.062,156.06,182.78,-14.62,11.75,0.952,6,936.33,456.33,48.74
170,2,170,0,0,ThetaMat,Accessories,15,39.71,0.091,36.1,40.6,-11.09,28.18,0.76,38,1371.66,801.66,58.44
171,3,171,0,0,AlphaWatch,Wearables,40,76.5,0.109,68.16,76.08,-10.41,45.04,1.37,14,954.26,394.26,41.32
171,3,171,0,0,BetaBuds,Audio,25,54.33,0.066,50.74,56.02,-9.42,48.93,0.653,10,507.44,257.44,50.73
171,3,171,0,0,GammaBand,Wearables,18,34.29,0.059,32.27,27.39,17.81,39.54,0.979,36,1161.61,513.61,44.22
171,3,171,0,0,DeltaDock,Accessories,30,72.88,0.152,61.8,82.76,-25.32,38.26,0.675,3,185.41,95.41,51.46
171,3,171,0,0,EpsilonCam,Imaging,55,147.39,0.066,137.66,142.84,-3.62,75.06,1.208,6,825.97,495.97,60.05
171,3,171,0,0,ZetaHub,Accessories,22,48.15,0.22,37.56,45.22,-16.95,19.62,0.805,26,976.48,404.48,41.42
171,3,171,0,0,EtaDesk,Furniture,80,203.5,0.218,159.14,189.33,-15.95,42.03,0.784,7,1113.96,553.96,49.73
171,3,171,0,0,ThetaMat,Accessories,15,28.97,0.026,28.22,34.46,-18.12,10.36,0.754,24,677.2,317.2,46.84
172,4,172,0,0,AlphaWatch,Wearables,40,79.77,0.109,71.08,70.12,1.36,15.16,0.75,5,355.38,155.38,43.72
172,4,172,0,0,BetaBuds,Audio,25,44.82,0.012,44.28,39.65,11.68,19.71,0.917,16,708.51,308.51,43.54
172,4,172,0,0,GammaBand,Wearables,18,47.94,0.105,42.91,40.92,4.85,4.51,0.5,8,343.25,199.25,58.05
172,4,172,0,0,DeltaDock,Accessories,30,69.5,0.044,66.44,62.34,6.58,14.74,0.561,1,66.44,36.44,54.85
172,4,172,0,0,EpsilonCam,Imaging,55,127.72,0.016,125.68,121.32,3.59,19.33,0.5,2,251.35,141.35,56.24
172,4,172,0,0,ZetaHub,Accessories,22,44.39,0.078,40.93,49.24,-16.88,4.83,0.5,10,409.28,189.28,46.25
172,4,172,0,0,EtaDesk,Furniture,80,200.63,0.034,193.81,219.21,-11.59,19.59,0.72,4,775.23,455.23,58.72
172,4,172,0,0,ThetaMat,Accessories,15,37.76,0.025,36.82,33.15,11.06,15.37,0.641,14,515.42,305.42,59.26
173,5,173,1,0,AlphaWatch,Wearables,40,89.39,0.091,81.26,107.27,-24.25,7.78,0.822,7,568.79,288.79,50.77
173,5,173,1,0,BetaBuds,Audio,25,56.66,0.086,51.79,66.41,-22.02,85.79,1.193,45,2330.43,1205.43,51.73
173,5,173,1,0,GammaBand,Wearables,18,41.92,0.091,38.11,44.89,-15.11,73.9,0.778,40,1524.21,804.21,52.76
173,5,173,1,0,DeltaDock,Accessories,30,59.18,0.15,50.3,63.37,-20.62,122.5,1.5,11,553.33,223.33,40.36
173,5,173,1,0,EpsilonCam,Imaging,55,136.12,0.048,129.59,153.62,-15.64,99.55,1.334,8,1036.69,596.69,57.56
173,5,173,1,0,ZetaHub,Accessories,22,41.08,0.032,39.77,41.4,-3.95,17.49,0.691,14,556.72,248.72,44.68
173,5,173,1,0,EtaDesk,Furniture,80,164.42,0.044,157.19,187.98,-16.38,9.9,0.649,3,471.56,231.56,49.1
173,5,173,1,0,ThetaMat,Accessories,15,40.06,0.154,33.89,31.94,6.11,26.88,0.716,20,677.82,377.82,55.74
174,6,174,1,0,AlphaWatch,Wearables,40,77.95,0.006,77.48,74.23,4.38,47.72,0.731,7,542.38,262.38,48.38
174,6,174,1,0,BetaBuds,Audio,25,63.92,0.248,48.07,64.43,-25.4,30.82,0.892,18,865.22,415.22,47.99
174,6,174,1,0,GammaBand,Wearables,18,40.11,0.144,34.33,36.45,-5.8,25.48,0.628,31,1064.36,506.36,47.57
174,6,174,1,0,DeltaDock,Accessories,30,80.14,0.039,77.01,76.67,0.45,200.21,1.5,9,693.13,423.13,61.05
174,6,174,1,0,EpsilonCam,Imaging,55,102.29,0.009,101.37,105.59,-4.0,137.69,1.5,18,1824.65,834.65,45.74
174,6,174,1,0,ZetaHub,Accessories,22,54.14,0.08,49.81,57.87,-13.93,31.93,0.68,11,547.9,305.9,55.83
174,6,174,1,0,EtaDesk,Furniture,80,201.92,0.153,171.03,237.24,-27.91,6.48,0.622,2,342.05,182.05,53.22
174,6,174,1,0,ThetaMat,Accessories,15,32.58,0.095,29.48,27.19,8.44,60.52,1.136,51,1503.73,738.73,49.13
175,0,175,0,0,AlphaWatch,Wearables,40,90.72,0.014,89.45,95.36,-6.2,10.23,0.5,2,178.9,98.9,55.28
175,0,175,0,0,BetaBuds,Audio,25,53.51,0.067,49.92,58.22,-14.25,80.14,1.134,50,2496.24,1246.24,49.92
175,0,175,0,0,GammaBand,Wearables,18,38.7,0.047,36.88,37.94,-2.79,34.13,0.5,24,885.15,453.15,51.19
175,0,175,0,0,DeltaDock,Accessories,30,78.35,0.022,76.63,93.26,-17.84,9.18,0.529,1,76.63,46.63,60.85
175,0,175,0,0,EpsilonCam,Imaging,55,110.8,0.016,109.03,115.18,-5.34,3.83,0.597,1,109.03,54.03,49.55
175,0,175,0,0,ZetaHub,Accessories,22,48.61,0.03,47.15,52.22,-9.71,52.94,0.812,28,1320.25,704.25,53.34
175,0,175,0,0,EtaDesk,Furniture,80,170.55,0.07,158.61,179.32,-11.55,16.81,0.549,2,317.22,157.22,49.56
175,0,175,0,0,ThetaMat,Accessories,15,35.81,0.047,34.13,39.66,-13.95,0.76,0.829,9,307.14,172.14,56.05
176,1,176,0,0,AlphaWatch,Wearables,40,85.24,0.006,84.73,76.23,11.15,2.0,0.62,1,84.73,44.73,52.79
176,1,176,0,0,BetaBuds,Audio,25,49.63,0.047,47.3,55.95,-15.46,16.9,0.693,8,378.38,178.38,47.14
176,1,176,0,0,GammaBand,Wearables,18,32.95,0.053,31.2,27.67,12.77,1.65,0.724,15,468.05,198.05,42.31
176,1,176,0,0,DeltaDock,Accessories,30,56.39,0.201,45.06,53.69,-16.08,55.41,0.851,7,315.39,105.39,33.42
176,1,176,0,0,EpsilonCam,Imaging,55,124.35,0.05,118.13,113.16,4.39,10.38,0.646,2,236.26,126.26,53.44
176,1,176,0,0,ZetaHub,Accessories,22,49.49,0.055,46.77,50.99,-8.28,9.12,0.5,14,654.75,346.75,52.96
176,1,176,0,0,EtaDesk,Furniture,80,146.59,0.134,126.95,152.69,-16.86,45.54,0.779,9,1142.52,422.52,36.98
176,1,176,0,0,ThetaMat,Accessories,15,34.33,0.036,33.09,30.91,7.07,14.38,0.734,12,397.13,217.13,54.67
177,2,177,0,0,AlphaWatch,Wearables,40,78.9,0.015,77.72,91.84,-15.38,3.37,0.5,2,155.43,75.43,48.53
177,2,177,0,0,BetaBuds,Audio,25,72.4,0.022,70.81,73.08,-3.11,45.7,1.04,10,708.07,458.07,64.69
177,2,177,0,0,GammaBand,Wearables,18,48.43,0.082,44.46,52.5,-15.32,100.11,1.383,85,3778.99,2248.99,59.51
177,2,177,0,0,DeltaDock,Accessories,30,66.78,0.131,58.03,61.14,-5.08,9.18,0.605,2,116.06,56.06,48.3
177,2,177,0,0,EpsilonCam,Imaging,55,116.66,0.132,101.26,113.24,-10.58,23.24,0.765,4,405.04,185.04,45.68
177,2,177,0,0,ZetaHub,Accessories,22,53.88,0.082,49.46,55.4,-10.72,6.64,0.5,11,544.08,302.08,55.52
177,2,177,0,0,EtaDesk,Furniture,80,205.7,0.091,186.98,207.02,-9.68,18.14,0.72,3,560.94,320.94,57.21
177,2,177,0,0,ThetaMat,Accessories,15,36.1,0.124,31.62,44.59,-29.08,38.81,0.962,24,758.97,398.97,52.57
178,3,178,0,0,AlphaWatch,Wearables,40,104.25,0.079,96.01,118.79,-19.17,25.92,0.794,7,672.1,392.1,58.34
178,3,178,0,0,BetaBuds,Audio,25,53.38,0.068,49.75,41.29,20.49,37.68,0.787,13,646.75,321.75,49.75
178,3,178,0,0,GammaBand,Wearables,18,45.85,0.192,37.05,51.52,-28.09,8.75,0.711,29,1074.36,552.36,51.41
178,3,178,0,0,DeltaDock,Accessories,30,67.77,0.082,62.21,60.43,2.95,56.77,1.109,5,311.06,161.06,51.78
178,3,178,0,0,EpsilonCam,Imaging,55,123.82,0.138,106.73,120.71,-11.58,66.78,1.04,10,1067.33,517.33,48.47
178,3,178,0,0,ZetaHub,Accessories,22,58.36,0.013,57.6,64.02,-10.03,1.75,0.728,2,115.2,71.2,61.81
178,3,178,0,0,EtaDesk,Furniture,80,157.07,0.093,142.46,150.89,-5.59,13.05,0.639,3,427.39,187.39,43.84
178,3,178,0,0,ThetaMat,Accessories,15,28.16,0.07,26.19,28.77,-8.97,3.56,0.5,12,314.27,134.27,42.72
179,4,179,0,0,AlphaWatch,Wearables,40,76.23,0.066,71.2,76.79,-7.28,50.72,0.986,18,1281.58,561.58,43.82
179,4,179,0,0,BetaBuds,Audio,25,56.86,0.088,51.86,57.33,-9.55,13.71,0.5,6,311.14,161.14,51.79
179,4,179,0,0,GammaBand,Wearables,18,39.03,0.018,38.33,42.24,-9.26,14.03,0.598,21,804.88,426.88,53.04
179,4,179,0,0,DeltaDock,Accessories,30,67.67,0.076,62.53,59.41,5.25,37.54,0.539,3,187.58,97.58,52.02
179,4,179,0,0,EpsilonCam,Imaging,55,127.83,0.089,116.45,148.56,-21.61,10.39,0.634,2,232.91,122.91,52.77
179,4,179,0,0,ZetaHub,Accessories,22,51.59,0.031,49.99,47.97,4.21,2.04,0.5,3,149.97,83.97,55.99
179,4,179,0,0,EtaDesk,Furniture,80,167.69,0.021,164.17,180.79,-9.19,42.54,0.905,5,820.84,420.84,51.27
179,4,179,0,0,ThetaMat,Accessories,15,35.26,0.147,30.08,43.23,-30.43,9.97,0.621,20,601.54,301.54,50.13
180,5,180,1,0,AlphaWatch,Wearables,40,103.43,0.095,93.6,117.23,-20.15,25.31,0.754,6,561.62,321.62,57.27
180,5,180,1,0,BetaBuds,Audio,25,60.97,0.061,57.25,59.56,-3.88,13.54,0.528,6,343.5,193.5,56.33
180,5,180,1,0,GammaBand,Wearables,18,34.13,0.063,31.98,30.35,5.37,31.25,0.803,41,1311.17,573.17,43.71
180,5,180,1,0,DeltaDock,Accessories,30,83.74,0.066,78.21,72.76,7.49,55.17,0.839,3,234.64,144.64,61.64
180,5,180,1,0,EpsilonCam,Imaging,55,145.4,0.083,133.33,154.43,-13.66,39.11,0.831,6,799.99,469.99,58.75
180,5,180,1,0,ZetaHub,Accessories,22,45.01,0.039,43.25,43.56,-0.7,73.83,0.984,20,865.09,425.09,49.14
180,5,180,1,0,EtaDesk,Furniture,80,175.66,0.115,155.46,199.19,-21.95,120.11,1.5,15,2331.89,1131.89,48.54
180,5,180,1,0,ThetaMat,Accessories,15,33.14,0.052,31.42,41.09,-23.54,24.79,0.711,33,1036.75,541.75,52.25
181,6,181,1,0,AlphaWatch,Wearables,40,97.72,0.018,95.96,107.35,-10.61,13.94,0.5,3,287.88,167.88,58.32
181,6,181,1,0,BetaBuds,Audio,25,57.15,0.073,52.98,58.58,-9.56,55.53,0.946,28,1483.39,783.39,52.81
181,6,181,1,0,GammaBand,Wearables,18,46.01,0.109,40.99,48.54,-15.54,57.29,1.069,48,1967.76,1103.76,56.09
181,6,181,1,0,DeltaDock,Accessories,30,56.93,0.036,54.88,56.06,-2.1,14.81,0.581,3,164.64,74.64,45.34
181,6,181,1,0,EpsilonCam,Imaging,55,157.19,0.058,148.07,150.24,-1.44,39.77,0.975,3,444.22,279.22,62.86
181,6,181,1,0,ZetaHub,Accessories,22,55.83,0.006,55.5,61.07,-9.13,4.63,0.5,6,332.97,200.97,60.36
181,6,181,1,0,EtaDesk,Furniture,80,191.4,0.098,172.64,165.07,4.59,36.57,0.952,6,1035.86,555.86,53.66
181,6,181,1,0,ThetaMat,Accessories,15,37.05,0.018,36.38,41.52,-12.37,34.57,0.809,19,691.28,406.28,58.77
182,0,182,0,0,AlphaWatch,Wearables,40,72.7,0.221,56.63,88.06,-35.69,0.29,0.631,2,113.27,33.27,29.37
182,0,182,0,0,BetaBuds,Audio,25,68.92,0.018,67.68,62.25,8.72,11.97,0.666,7,473.76,298.76,63.06
182,0,182,0,0,GammaBand,Wearables,18,34.53,0.093,31.32,38.21,-18.04,32.48,0.675,52,1628.57,692.57,42.53
182,0,182,0,0,DeltaDock,Accessories,30,76.04,0.053,72.01,75.05,-4.05,8.34,0.753,1,72.01,42.01,58.34
182,0,182,0,0,EpsilonCam,Imaging,55,133.06,0.19,107.78,135.52,-20.47,15.17,0.663,3,323.34,158.34,48.97
182,0,182,0,0,ZetaHub,Accessories,22,53.47,0.1,48.12,55.5,-13.29,66.01,0.894,19,914.34,496.34,54.28
182,0,182,0,0,EtaDesk,Furniture,80,182.31,0.075,168.64,181.42,-7.05,23.68,0.836,5,843.18,443.18,52.56
182,0,182,0,0,ThetaMat,Accessories,15,32.09,0.07,29.84,24.5,21.81,12.09,0.69,22,656.56,326.56,49.74
183,1,183,0,0,AlphaWatch,Wearables,40,91.8,0.018,90.15,85.47,5.47,18.25,0.836,3,270.44,150.44,55.63
183,1,183,0,0,BetaBuds,Audio,25,73.92,0.014,72.89,71.4,2.08,34.01,0.5,6,437.31,287.31,65.7
183,1,183,0,0,GammaBand,Wearables,18,41.36,0.065,38.67,51.22,-24.5,45.45,0.753,47,1817.57,971.57,53.45
183,1,183,0,0,DeltaDock,Accessories,30,68.16,0.049,64.82,58.5,10.8,38.72,0.897,3,194.46,104.46,53.72
183,1,183,0,0,EpsilonCam,Imaging,55,113.69,0.041,109.03,130.66,-16.56,42.94,0.947,8,872.23,432.23,49.55
183,1,183,0,0,ZetaHub,Accessories,22,46.92,0.163,39.27,50.35,-22.0,77.89,0.988,50,1963.6,863.6,43.98
183,1,183,0,0,EtaDesk,Furniture,80,176.85,0.123,155.1,162.19,-4.37,80.15,1.289,15,2326.46,1126.46,48.42
183,1,183,0,0,ThetaMat,Accessories,15,37.14,0.129,32.35,36.44,-11.23,7.45,0.801,20,646.98,346.98,53.63
184,2,184,0,0,AlphaWatch,Wearables,40,77.75,0.142,66.71,75.04,-11.1,40.63,0.688,18,1200.77,480.77,40.04
184,2,184,0,0,BetaBuds,Audio,25,66.54,0.195,53.56,69.17,-22.56,14.41,0.614,8,428.52,228.52,53.33
184,2,184,0,0,GammaBand,Wearables,18,39.43,0.127,34.42,44.1,-21.94,54.82,1.039,30,1032.67,492.67,47.71
184,2,184,0,0,DeltaDock,Accessories,30,72.99,0.082,67.0,67.13,-0.19,21.15,0.829,4,268.02,148.02,55.23
184,2,184,0,0,EpsilonCam,Imaging,55,106.62,0.004,106.19,94.25,12.67,18.92,0.767,6,637.16,307.16,48.21
184,2,184,0,0,ZetaHub,Accessories,22,47.65,0.051,45.22,47.4,-4.6,40.8,0.99,25,1130.5,580.5,51.35
184,2,184,0,0,EtaDesk,Furniture,80,179.73,0.165,150.07,196.32,-23.56,102.69,1.401,12,1800.89,840.89,46.69
184,2,184,0,0,ThetaMat,Accessories,15,39.01,0.081,35.85,40.18,-10.78,59.41,1.095,53,1900.06,1105.06,58.16
185,3,185,0,0,AlphaWatch,Wearables,40,108.89,0.046,103.88,97.76,6.26,32.62,0.611,3,311.64,191.64,61.49
185,3,185,0,0,BetaBuds,Audio,25,46.92,0.14,40.35,45.61,-11.53,9.65,0.846,9,363.16,138.16,38.04
185,3,185,0,0,GammaBand,Wearables,18,49.1,0.118,43.31,51.29,-15.57,36.19,0.848,41,1775.55,1037.55,58.44
185,3,185,0,0,DeltaDock,Accessories,30,77.89,0.052,73.84,86.15,-14.29,51.8,0.724,3,221.52,131.52,59.37
185,3,185,0,0,EpsilonCam,Imaging,55,115.64,0.075,106.97,125.58,-14.82,40.0,1.092,7,748.77,363.77,48.58
185,3,185,0,0,ZetaHub,Accessories,22,50.19,0.075,46.43,58.27,-20.33,8.89,0.64,9,417.83,219.83,52.61
185,3,185,0,0,EtaDesk,Furniture,80,162.89,0.083,149.37,143.2,4.31,92.31,1.204,10,1493.7,693.7,46.44
185,3,185,0,0,ThetaMat,Accessories,15,41.39,0.104,37.09,44.78,-17.18,23.39,0.641,35,1297.99,772.99,59.55
186,4,186,0,0,AlphaWatch,Wearables,40,109.5,0.092,99.43,122.99,-19.16,34.72,0.792,4,397.7,237.7,59.77
186,4,186,0,0,BetaBuds,Audio,25,48.28,0.05,45.87,48.58,-5.59,8.06,0.655,14,642.12,292.12,45.49
186,4,186,0,0,GammaBand,Wearables,18,36.6,0.107,32.68,39.1,-16.41,39.76,1.029,80,2614.7,1174.7,44.93
186,4,186,0,0,DeltaDock,Accessories,30,70.38,0.116,62.22,73.88,-15.79,13.21,0.5,3,186.65,96.65,51.78
186,4,186,0,0,EpsilonCam,Imaging,55,140.83,0.034,136.04,144.33,-5.74,24.88,0.5,2,272.08,162.08,59.57
